timestamp,annotator_id,confirmation_code,item_id,thread_id,post_id,parent_id,identity_hate_speech,hate_severity,hate_target_group,abuse_level,abuse_target,counterspeech,confidence,flag_for_review,notes
2026-07-09T03:55:23.674458,36b4a7c4a6,35a03782-f67b-4593-bf83-bd350acddec9,requested_threads_1539263007762563072_1539265164889018368,1539263007762563072,1539265164889018368,1539264265747677184,0,,,none,,0,medium,False,
2026-07-09T03:59:43.691580,36b4a7c4a6,c248191d-71d5-47f4-8197-cb5027cf4ad2,requested_threads_1539263007762563072_1539276806129328128,1539263007762563072,1539276806129328128,1539273083181314048,,,,,,,,False,
2026-07-09T04:04:38.422088,36b4a7c4a6,351c70ca-98db-4fb1-944c-36cc4124b69e,requested_threads_1539263007762563072_1539263649767899145,1539263007762563072,1539263649767899145,1539263007762563072,,,,,,,,False,
2026-07-09T04:11:47.551468,36b4a7c4a6,4989a22b-caeb-44aa-ba03-e95dd7f63f72,requested_threads_1426226403381493765_1426226403381493765,1426226403381493765,1426226403381493765,,,,,,,,,False,
2026-07-09T04:15:06.262101,36b4a7c4a6,634b230e-062b-4404-8150-c2d4aff02ba2,requested_threads_1426226403381493765_1426233913068953604,1426226403381493765,1426233913068953604,1426226403381493765,0,,,none,,0,medium,True,Can't access link
2026-07-09T04:18:07.720060,36b4a7c4a6,9e08f31c-305c-42bc-9b2d-61ac25ae15de,requested_threads_1426226403381493765_1426253711161110528,1426226403381493765,1426253711161110528,1426233913068953604,0,,,none,,0,low,True,I can't understand the language and can't access Google Translate
2026-07-09T04:30:10.141797,36b4a7c4a6,e1816f5f-e388-4e58-b143-ad6d369349c2,requested_threads_1426226403381493765_1426370436238041090,1426226403381493765,1426370436238041090,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T04:30:47.796737,36b4a7c4a6,d9f20167-b0fc-4b16-be9d-5d49856e0e26,requested_threads_1426226403381493765_1427312661105102850,1426226403381493765,1427312661105102850,1426233913068953604,0,,,none,,0,medium,False,
2026-07-09T04:30:53.534990,36b4a7c4a6,8bdb91ee-03d6-416b-9685-2cc380bf57b3,requested_threads_1426226403381493765_1426370436238041090,1426226403381493765,1426370436238041090,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539263007762563072,1539263007762563072,1539263007762563072,,0,,,mild,Political belief or ideology,,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539264265747677184,1539263007762563072,1539264265747677184,1539263007762563072,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539265164889018368,1539263007762563072,1539265164889018368,1539264265747677184,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539266203423756290,1539263007762563072,1539266203423756290,1539265164889018368,0,,,mild,Political belief or ideology,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539272596117651457,1539263007762563072,1539272596117651457,1539266203423756290,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539273083181314048,1539263007762563072,1539273083181314048,1539272596117651457,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539299737311977473,1539263007762563072,1539299737311977473,1539273083181314048,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539300240745824261,1539263007762563072,1539300240745824261,1539299737311977473,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539301041233006592,1539263007762563072,1539301041233006592,1539300240745824261,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539277091442679810,1539263007762563072,1539277091442679810,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539276806129328128,1539263007762563072,1539276806129328128,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539278586980536320,1539263007762563072,1539278586980536320,1539276806129328128,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539280961745084420,1539263007762563072,1539280961745084420,1539278586980536320,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539288372669300736,1539263007762563072,1539288372669300736,1539280961745084420,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1540510883289473025,1539263007762563072,1540510883289473025,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539307981254189064,1539263007762563072,1539307981254189064,1539272596117651457,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539323323334774786,1539263007762563072,1539323323334774786,1539266203423756290,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539267799863939074,1539263007762563072,1539267799863939074,1539264265747677184,0,,,mild,Political belief or ideology,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539275588183244806,1539263007762563072,1539275588183244806,1539264265747677184,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539275291364818945,1539263007762563072,1539275291364818945,1539264265747677184,0,,,none,,0,low,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539269932051054593,1539263007762563072,1539269932051054593,1539263007762563072,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539362016154071040,1539263007762563072,1539362016154071040,1539269932051054593,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539263649767899145,1539263007762563072,1539263649767899145,1539263007762563072,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539279383206281217,1539263007762563072,1539279383206281217,1539263649767899145,0,,,none,,0,low,True,Can't access link
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539905282737725440,1539263007762563072,1539905282737725440,1539263649767899145,0,,,none,,1,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539273403408044032,1539263007762563072,1539273403408044032,1539263007762563072,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539305655021936640,1539263007762563072,1539305655021936640,1539263007762563072,0,,,none,,0,low,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539306004017319936,1539263007762563072,1539306004017319936,1539263007762563072,0,,,none,,0,low,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539371398405267457,1539263007762563072,1539371398405267457,1539263007762563072,0,,,mild,Individual person,1,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539706802949996546,1539263007762563072,1539706802949996546,1539371398405267457,0,,,none,,1,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539274581969608706,1539263007762563072,1539274581969608706,1539263007762563072,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539313517529968648,1539263007762563072,1539313517529968648,1539263007762563072,0,,,mild,Individual person,1,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539307512888930305,1539263007762563072,1539307512888930305,1539263007762563072,0,,,none,,0,low,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1539263007762563072_1539296307491262470,1539263007762563072,1539296307491262470,1539263007762563072,0,,,none,,0,low,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426226403381493765,1426226403381493765,1426226403381493765,,1,medium,Race / ethnicity / nationality,mild,Protected identity group,,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426232240170807296,1426226403381493765,1426232240170807296,1426226403381493765,0,,,mild,Political belief or ideology,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426239069563101184,1426226403381493765,1426239069563101184,1426232240170807296,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426233913068953604,1426226403381493765,1426233913068953604,1426226403381493765,0,,,none,,0,medium,True,Can't access link
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426237701670457351,1426226403381493765,1426237701670457351,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426239426527629312,1426226403381493765,1426239426527629312,1426237701670457351,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1427039837039775746,1426226403381493765,1427039837039775746,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1427245564962410496,1426226403381493765,1427245564962410496,1427039837039775746,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1427395196963196928,1426226403381493765,1427395196963196928,1427245564962410496,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426237864900272133,1426226403381493765,1426237864900272133,1426233913068953604,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426236863245922305,1426226403381493765,1426236863245922305,1426233913068953604,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1427312661105102850,1426226403381493765,1427312661105102850,1426233913068953604,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426250318233354247,1426226403381493765,1426250318233354247,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426574897900396549,1426226403381493765,1426574897900396549,1426233913068953604,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426264223999578118,1426226403381493765,1426264223999578118,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426238767833223176,1426226403381493765,1426238767833223176,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426234510207762435,1426226403381493765,1426234510207762435,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426253711161110528,1426226403381493765,1426253711161110528,1426233913068953604,0,,,none,,0,low,True,I can't understand the language and can't access Google Translate
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426251921132818433,1426226403381493765,1426251921132818433,1426233913068953604,0,,,none,,0,low,True,I can't understand the language and can't access Google Translate
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426494876741513224,1426226403381493765,1426494876741513224,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426492533320921099,1426226403381493765,1426492533320921099,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1431132246422040578,1426226403381493765,1431132246422040578,1426233913068953604,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426227282339934208,1426226403381493765,1426227282339934208,1426226403381493765,0,,,mild,Behavior / actions,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426230649522999307,1426226403381493765,1426230649522999307,1426227282339934208,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426315640428797952,1426226403381493765,1426315640428797952,1426226403381493765,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426625733783343108,1426226403381493765,1426625733783343108,1426226403381493765,0,,,mild,Political belief or ideology,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426256519755091980,1426226403381493765,1426256519755091980,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426533472160583692,1426226403381493765,1426533472160583692,1426226403381493765,0,,,mild,Behavior / actions,0,medium,True,Can't access link
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426471840218759168,1426226403381493765,1426471840218759168,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426258030610591752,1426226403381493765,1426258030610591752,1426226403381493765,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426253799765729282,1426226403381493765,1426253799765729282,1426226403381493765,0,,,none,,0,medium,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426569296923201544,1426226403381493765,1426569296923201544,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T04:30:56.180895,36b4a7c4a6,8b4761ba-dd42-454a-941b-9459efc26f8a,requested_threads_1426226403381493765_1426370436238041090,1426226403381493765,1426370436238041090,1426226403381493765,0,,,none,,0,high,False,
2026-07-09T11:38:14.590983,bfff806a32,a2efcfe5-5b43-42f4-a101-6d622d71be99,requested_threads_1539263007762563072_1539265164889018368,1539263007762563072,1539265164889018368,1539264265747677184,1,medium,Race / ethnicity / nationality,mild,Protected identity group,0,medium,False,
2026-07-09T11:38:18.706623,bfff806a32,dde7aab9-46ce-4385-bfdf-c19f4efe714b,requested_threads_1539263007762563072_1539264265747677184,1539263007762563072,1539264265747677184,1539263007762563072,1,medium,Race / ethnicity / nationality,mild,Protected identity group,0,medium,False,
2026-07-09T11:38:23.888527,bfff806a32,d54809af-d999-4c79-9b32-fc457d113a57,requested_threads_1539263007762563072_1539263007762563072,1539263007762563072,1539263007762563072,,1,medium,Race / ethnicity / nationality,mild,Protected identity group,,medium,False,
2026-07-09T11:41:09.181407,bfff806a32,11b30ea4-2bbf-487a-8cbc-623b99b8784d,requested_threads_1539263007762563072_1539300240745824261,1539263007762563072,1539300240745824261,1539299737311977473,1,medium,Race / ethnicity / nationality,none,,0,medium,False,
2026-07-09T11:42:21.314055,bfff806a32,e7190454-ea59-4787-9bc0-f4563a861183,requested_threads_1539263007762563072_1539276806129328128,1539263007762563072,1539276806129328128,1539273083181314048,0,,,mild,Political belief or ideology,0,medium,False,
2026-07-09T11:48:21.503747,bfff806a32,8d49a0ac-68af-4555-aa35-cb5e342e94b9,requested_threads_1539263007762563072_1539267799863939074,1539263007762563072,1539267799863939074,1539264265747677184,,,,,,,,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539263007762563072,1539263007762563072,1539263007762563072,,0,,,severe,Protected identity group,,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539264265747677184,1539263007762563072,1539264265747677184,1539263007762563072,0,,,moderate,Protected identity group,0,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539265164889018368,1539263007762563072,1539265164889018368,1539264265747677184,1,medium,Race / ethnicity / nationality,mild,Protected identity group,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539266203423756290,1539263007762563072,1539266203423756290,1539265164889018368,1,medium,Race / ethnicity / nationality,moderate,Protected identity group,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539272596117651457,1539263007762563072,1539272596117651457,1539266203423756290,0,,,none,,0,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539273083181314048,1539263007762563072,1539273083181314048,1539272596117651457,1,medium,Race / ethnicity / nationality,moderate,Protected identity group,0,low,True,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539299737311977473,1539263007762563072,1539299737311977473,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539300240745824261,1539263007762563072,1539300240745824261,1539299737311977473,0,,,none,,0,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539301041233006592,1539263007762563072,1539301041233006592,1539300240745824261,0,,,none,,0,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539277091442679810,1539263007762563072,1539277091442679810,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539276806129328128,1539263007762563072,1539276806129328128,1539273083181314048,0,,,severe,Political belief or ideology,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539278586980536320,1539263007762563072,1539278586980536320,1539276806129328128,0,,,none,,0,medium,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539280961745084420,1539263007762563072,1539280961745084420,1539278586980536320,0,,,none,,1,low,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539288372669300736,1539263007762563072,1539288372669300736,1539280961745084420,0,,,none,,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1540510883289473025,1539263007762563072,1540510883289473025,1539273083181314048,0,,,none,,0,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539307981254189064,1539263007762563072,1539307981254189064,1539272596117651457,0,,,none,,1,high,False,
2026-07-09T12:13:12.465498,439e73be12,789f07d8-f2ae-44c0-9304-4a2b599d90d1,requested_threads_1539263007762563072_1539323323334774786,1539263007762563072,1539323323334774786,1539266203423756290,0,,,none,,1,medium,False,
